"Country","Year","Oil","OilPCT","Coal","CoalPCT","Gas","GasPCT","Nuclear","NuclearPCT","Hydro","HydroPCT","Renewables","RenewablesPCT","Total","TotalPCT"
"China",1998,197.08085,21.0067915375411,673.420354635,71.7796833479986,18.8359908999713,2.0077228926033,3.191,0.340127779011982,45.0038466760192,4.7969471691978,0.644783354200919,0.0687272736472123,938.176825565192,100
"China",1999,209.33076,21.5879219216199,691.803714762,71.3445294870598,19.9862165376899,2.06114420128335,3.383,0.34888298241902,44.4811512875049,4.58726477168677,0.681254779774937,0.0702566359311536,969.66609736697,100
"China",2000,224.21545,22.3520749683013,701.25389388408,69.9081156446184,22.812293,2.27416122900922,3.788,0.377626341003376,50.3258360863464,5.01699084984758,0.712517307756477,0.0710309672200778,1003.10799027818,100
"China",2001,229.087372761394,21.6195066403791,737.530901181705,69.6025015407124,25.53733,2.41001705531626,3.954,0.373148149658578,62.7754898855046,5.92426856213628,0.747656224644047,0.0705580517973304,1059.63275005325,100
"China",2002,248.018968968012,21.4548918344336,809.18881833794,69.998914370589,27.170304,2.35036834422073,5.687,0.49195418548071,65.1604290175134,5.63670578211437,0.776434298179327,0.0671654831616138,1156.00195462164,100
"China",2003,276.70623029166,20.5274493884845,964.894357430066,71.5806798658012,31.568348,2.34189763333131,9.809,0.72768058326482,64.1897090102726,4.76191302805528,0.813904533866515,0.0603795010628878,1347.98154926586,100
"China",2004,323.11870150329,20.490520819796,1124.5682974562,71.3143188713704,36.9345389,2.34219788201367,11.4198760012671,0.724189611665263,79.99818979952,5.07307242201319,0.878349499429278,0.055700393141527,1576.91795315971,100
"China",2005,328.579575083552,18.3185453857443,1318.21586541759,73.4914735729389,43.3924885492,2.41916214873303,12.0124903833099,0.669704896375633,89.8350454812867,5.00836778263195,1.66358795448716,0.0927462135761223,1793.69905286943,100
"China",2006,352.680644908062,17.9209141295966,1448.43360513374,73.5998831656622,53.3768013289,2.7122584891981,12.4096031135448,0.630574529651846,98.607503280988,5.0105857079091,2.47540801507402,0.12578397798218,1967.98356578031,100
"China",2007,370.184885429129,17.2977647981652,1576.87261156347,73.6831043760035,65.65704750157,3.06798091906848,14.0584694754944,0.656915255001256,109.803140697832,5.13081159348026,3.49737360937974,0.163423058281354,2140.07352827688,100
"China",2008,377.486005489283,16.9864281172682,1603.14345394332,72.1395777487979,75.684182924084,3.40569958663178,15.4758564511019,0.696395414232826,144.128162193962,6.48559848889873,6.36240213603654,0.286300644170521,2222.28006313779,100
"China",2009,392.226753877659,16.8908875542825,1680.35508417902,72.3629596847634,83.3429733019204,3.58908915968898,15.8695750554373,0.6834087811339,139.303977915554,5.99899880253908,11.0220844458523,0.474656017592228,2322.12044877544,100
"China",2010,447.885146555461,18.0064605554376,1743.39991274124,70.0904283219877,100.060638360373,4.02276778242043,16.7172014300583,0.672086650925306,163.40951260352,6.56960152777517,15.8856405846947,0.63865516145386,2487.35805227535,100
"China",2011,464.185893259758,17.269493904102,1898.98323403682,70.6494528601259,123.371111859639,4.58987809655401,19.5388514277955,0.726920142393568,158.153821785762,5.88392818674317,23.6622618454993,0.880326810081329,2687.89517421527,100
"China",2012,486.278483123817,17.3965078224278,1922.95260611067,68.7932146194598,135.849658148151,4.85999221159596,22.0378331900257,0.788398727858216,197.336063719056,7.05965510561477,30.810290989727,1.1022315130435,2795.26493528145,100
"China",2013,507.213546505554,17.4663351706896,1964.37224566016,67.6448495492321,154.725304267948,5.32809906665481,25.255238267638,0.86968587380456,208.238901208308,7.17088585101622,44.1442277232202,1.52014448860263,2903.94946363283,100
"China",2014,526.773655763759,17.7346138623736,1949.32453072572,65.6268920562288,169.560602198473,5.70850833818089,29.9900438973615,1.00965916274648,242.765986332985,8.17307581619944,51.8988278951892,1.74725076427082,2970.31364681349,100
"China",2015,559.728745807291,18.5711877632902,1920.39592752925,63.7166370624143,177.59,5.8922420182761,38.645517491062,1.28221601429619,254.880753043399,8.45666469244986,62.7221528443903,2.08105244927334,3013.96309671539,100
"Hong Kong",1965,2.12084726,94.5183434633603,0.123,5.48165653663966,0,0,0,0,0,0,0,0,2.24384726,100
"Hong Kong",1966,2.3238972,95.6376755362326,0.106,4.36232446376744,0,0,0,0,0,0,0,0,2.4298972,100
"Hong Kong",1967,2.784922031,97.0382470644897,0.085,2.96175293551032,0,0,0,0,0,0,0,0,2.869922031,100
"Hong Kong",1968,3.040932098,98.0334837103839,0.061,1.96651628961609,0,0,0,0,0,0,0,0,3.101932098,100
"Hong Kong",1969,3.604942458,99.0112450164957,0.036,0.988754983504329,0,0,0,0,0,0,0,0,3.640942458,100
"Hong Kong",1970,3.893964378,99.4635966519132,0.021,0.536403348086862,0,0,0,0,0,0,0,0,3.914964378,100
"Hong Kong",1971,4.097,99.3452958292919,0.027,0.65470417070805,0,0,0,0,0,0,0,0,4.124,100
"Hong Kong",1972,4.679,99.7229326513214,0.013,0.277067348678602,0,0,0,0,0,0,0,0,4.692,100
"Hong Kong",1973,4.855,99.8560263266146,0.007,0.143973673385438,0,0,0,0,0,0,0,0,4.862,100
"Hong Kong",1974,4.969,99.8593247588424,0.007,0.140675241157556,0,0,0,0,0,0,0,0,4.976,100
"Hong Kong",1975,4.67,99.8716852010265,0.006,0.128314798973482,0,0,0,0,0,0,0,0,4.676,100
"Hong Kong",1976,5.518,99.8552298226565,0.008,0.144770177343467,0,0,0,0,0,0,0,0,5.526,100
"Hong Kong",1977,5.968,99.8828451882845,0.007,0.117154811715481,0,0,0,0,0,0,0,0,5.975,100
"Hong Kong",1978,6.2,99.9194198227236,0.005,0.08058017727639,0,0,0,0,0,0,0,0,6.205,100
"Hong Kong",1979,6.338,99.9369284137496,0.004,0.0630715862503942,0,0,0,0,0,0,0,0,6.342,100
"Hong Kong",1980,6.486,99.9691738594328,0.002,0.030826140567201,0,0,0,0,0,0,0,0,6.488,100
"Hong Kong",1981,6.879,99.4937807347411,0.035,0.506219265258895,0,0,0,0,0,0,0,0,6.914,100
"Hong Kong",1982,6.694,88.2066148372645,0.895,11.7933851627355,0,0,0,0,0,0,0,0,7.589,100
"Hong Kong",1983,5.941,73.8654730821833,2.102,26.1345269178167,0,0,0,0,0,0,0,0,8.043,100
"Hong Kong",1984,5.491,66.6788099574985,2.744,33.3211900425015,0,0,0,0,0,0,0,0,8.235,100
"Hong Kong",1985,5.157,60.2875847556699,3.397,39.7124152443301,0,0,0,0,0,0,0,0,8.554,100
"Hong Kong",1986,5.021,56.0880250223414,3.931,43.9119749776586,0,0,0,0,0,0,0,0,8.952,100
"Hong Kong",1987,4.91,49.9186661244408,4.926,50.0813338755592,0,0,0,0,0,0,0,0,9.836,100
"Hong Kong",1988,5.628,49.6865895647568,5.699,50.3134104352432,0,0,0,0,0,0,0,0,11.327,100
"Hong Kong",1989,6.002,49.5705318797489,6.106,50.4294681202511,0,0,0,0,0,0,0,0,12.108,100
"Hong Kong",1990,6.283,53.3588110403397,5.492,46.6411889596603,0,0,0,0,0,0,0,0,11.775,100
"Hong Kong",1991,6.27,51.410298458511,5.926,48.589701541489,0,0,0,0,0,0,0,0,12.196,100
"Hong Kong",1992,8.065,56.2138426151809,6.282,43.7861573848191,0,0,0,0,0,0,0,0,14.347,100
"Hong Kong",1993,8.388,53.5529592032178,7.275,46.4470407967822,0,0,0,0,0,0,0,0,15.663,100
"Hong Kong",1994,8.931,63.214892412231,5.197,36.785107587769,0,0,0,0,0,0,0,0,14.128,100
"Hong Kong",1995,9.568,62.9501017807352,5.602,36.8568635217055,0.02934,0.193034697559236,0,0,0,0,0,0,15.19934,100
"Hong Kong",1996,9.375,60.9317785059983,4.163,27.0569593515169,1.84806,12.0112621424848,0,0,0,0,0,0,15.38606,100
"Hong Kong",1997,9.281,59.1912967556077,3.513,22.4048082644596,2.88567,18.4038949799326,0,0,0,0,0,0,15.67967,100
"Hong Kong",1998,8.902,55.7203840713061,4.367,27.334409934778,2.7072,16.945205993916,0,0,0,0,0,0,15.9762,100
"Hong Kong",1999,9.481,58.5279117161836,3.73289863380147,23.0438520920362,2.98521,18.4282361917802,0,0,0,0,0,0,16.1991086338015,100
"Hong Kong",2000,9.889,58.4264780282538,4.33789528995892,25.6292793859491,2.69865,15.9442425857971,0,0,0,0,0,0,16.9255452899589,100
"Hong Kong",2001,11.952,55.5195724197308,6.85196331327028,31.8288214013092,2.72358,12.65160617896,0,0,0,0,0,0,21.5275433132703,100
"Hong Kong",2002,13.075,62.2839676872622,5.33006114454954,25.390237560096,2.5875,12.3257947526418,0,0,0,0,0,0,20.9925611445495,100
"Hong Kong",2003,13.123,60.9053852501581,6.75969714340308,31.3725488602726,1.663837610625,7.72206588956932,0,0,0,0,0,0,21.5465347540281,100
"Hong Kong",2004,15.568,64.1094906734059,6.3118133180472,25.9922364494878,2.403642745125,9.8982728771063,0,0,0,0,0,0,24.2834560631722,100
"Hong Kong",2005,14.027,60.1937084405764,6.86691506639916,29.4678180218887,2.409184814625,10.3384735375349,0,0,0,0,0,0,23.3030998810242,100
"Hong Kong",2006,15.2150617686927,61.5641755717503,6.85590427056463,27.740807144447,2.643025417875,10.6943818789791,0,0,0,0,0.000157034891614246,0.000635404823536308,24.7141484920239,100
"Hong Kong",2007,16.3821167019527,62.2137694199292,7.48048629024554,28.4083710107379,2.469180285,9.37711626049608,0,0,0,0,0.0001957279268679,0.000743308836870197,26.3319790051251,100
"Hong Kong",2008,14.8478432466151,60.4573805242151,6.85482946402981,27.9114633992334,2.85633517275,11.6304125505241,0,0,0,0,0.000182603973390052,0.000743526027390732,24.5591904873683,100
"Hong Kong",2009,16.8757012429039,62.9502664953402,7.15802044520875,26.7010708544309,2.774019787875,10.3477350301817,0,0,0,0,0.000248676290899216,0.000927620047182387,26.8079901522785,100
"Hong Kong",2010,17.8016341344131,64.7393427600291,6.22726187064106,22.6467321851395,3.447369003375,12.5370739475178,0,0,0,0,0.0211320541249943,0.076851107313615,27.4973970625542,100
"Hong Kong",2011,17.9756507650779,63.8646743038368,7.40730390751887,26.3169916742194,2.745512125875,9.75437496020365,0,0,0,0,0.0180022174955876,0.0639590617401246,28.1464690159674,100
"Hong Kong",2012,17.2088591468999,63.6215469348506,7.29120091716825,26.9557370075059,2.528160769125,9.34666834440968,0,0,0,0,0.0205699868760464,0.0760477132337621,27.0487908200692,100
"Hong Kong",2013,17.6063911054108,63.3785207452014,7.7709706697239,27.9735138707721,2.3818034205,8.57388527798632,0,0,0,0,0.0205792641535049,0.07408010604019,27.7797444597882,100
"Hong Kong",2014,16.6568825824335,61.4375209753995,8.14497945925289,30.0420768349404,2.2894519005,8.44445222345965,0,0,0,0,0.0205914830067429,0.0759499662004896,27.1119054251931,100
"Hong Kong",2015,18.2698001097319,65.4602361214287,6.69828986338015,23.9998047834729,2.92112309025,10.4663108561142,0,0,0,0,0.0205550527220889,0.0736482389842688,27.9097681160841,100
"Colombia",1965,3.83995887703461,51.2481972370607,2.014,26.8788996290363,0.837,11.1706251189193,0,0,0.801907377893283,10.7022780149837,0,0,7.49286625492789,100
"Colombia",1966,4.39794834633735,53.7919869892728,2.014,24.6335457501722,0.873,10.6777981330191,0,0,0.890894548654399,10.8966691275358,0,0,8.17584289499175,100
"Colombia",1967,4.43324465411887,50.8608232749502,2.21,25.3544363569487,1.08,12.3904032875587,0,0,0.993178652977523,11.3943370805424,0,0,8.71642330709639,100
"Colombia",1968,4.93363273958928,53.8938809639278,2.013,21.9895537642752,1.101,12.0270733703264,0,0,1.10671400877619,12.0894919014707,0,0,9.15434674836547,100
"Colombia",1969,4.73583167141253,50.8283179671824,2.149,23.064598340949,1.202,12.9007199654819,0,0,1.23047777500717,13.2063637263867,0,0,9.3173094464197,100
"Colombia",1970,5.34165202935717,52.7714620670137,2.243,22.1591351824833,1.168,11.5389522483908,0,0,1.36958415688661,13.5304505021123,0,0,10.1222361862438,100
"Colombia",1971,5.531,55.4610530450551,1.744307,17.4907074767422,1.244,12.4739739627642,0,0,1.45345712243157,14.5742655154385,0,0,9.97276412243157,100
"Colombia",1972,6.297,56.1015500496761,1.812337,16.1465642230236,1.505,13.4084219191301,0,0,1.60995180204595,14.3434638081701,0,0,11.2242888020459,100
